,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
705,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,1,0,Thursday,,0,0,865,13,10,3,4,2,5,0,6
706,,Thursday,STYLE,BECKY,STYLE,JJ,1,52,Wednesday,afternoon,0,0,917,14,11,3,4,2,5,0,8
707,,Thursday,STYLE,BECKY,STYLE,BECKY,0,0,Thursday,,0,0,917,15,12,3,4,3,5,0,7
708,afternoon,Wednesday,STYLE,BECKY,STYLE,BECKY,0,0,Thursday,,0,0,917,16,13,3,4,4,5,0,6
709,morning,Wednesday,COLOR,JOANNE,STYLE,BECKY,0,0,Thursday,,0,0,917,16,13,3,4,4,5,0,6
710,afternoon,Thursday,STYLE,JJ,COLOR,JOANNE,2,120,Wednesday,morning,0,1,1037,18,14,4,6,4,5,0,22
711,afternoon,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
712,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
713,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
714,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
715,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
716,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
717,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
718,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,40,Tuesday,evening,0,0,40,1,1,0,0,0,0,0,50
719,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
720,afternoon,Sunday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
721,,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
722,evening,Friday,STYLE,BECKY,STYLE,JJ,1,0,Sunday,,1,0,0,2,1,1,0,1,2,0,12
723,morning,Saturday,STYLE,JJ,STYLE,BECKY,1,30,Friday,evening,0,0,30,3,2,1,0,1,2,0,8
724,morning,Saturday,STYLE,JJ,STYLE,JJ,1,172,Saturday,morning,0,1,132,4,3,1,1,1,2,0,7
725,afternoon,Saturday,STYLE,SINEAD,STYLE,JJ,1,52,Saturday,morning,0,0,184,5,4,1,1,1,2,0,7
726,morning,Thursday,STYLE,JJ,STYLE,SINEAD,1,50,Saturday,afternoon,0,0,234,6,5,1,1,1,2,0,5
727,morning,Friday,STYLE,JJ,STYLE,JJ,1,52,Thursday,morning,0,0,286,7,6,1,1,1,2,0,8
728,,Saturday,STYLE,BECKY,STYLE,JJ,1,52,Friday,morning,0,0,338,8,7,1,1,1,2,0,1
729,afternoon,Saturday,STYLE,KELLY,STYLE,BECKY,0,0,Saturday,,0,0,338,9,8,1,1,2,2,0,7
730,morning,Saturday,COLOR,JOANNE,STYLE,BECKY,0,0,Saturday,,0,0,338,9,8,1,1,2,2,0,7
731,morning,Saturday,STYLE,JJ,COLOR,JOANNE,2,215,Saturday,morning,0,1,553,11,9,2,3,2,2,0,7
732,,Friday,STYLE,JJ,STYLE,JJ,1,52,Saturday,morning,0,0,605,12,10,2,3,2,2,1,6
733,afternoon,Sunday,STYLE,BECKY,STYLE,JJ,0,0,Friday,,1,0,605,13,11,2,3,3,3,0,2
734,afternoon,Saturday,STYLE,KELLY,STYLE,BECKY,1,50,Sunday,afternoon,0,0,655,14,12,2,3,3,3,0,20
735,,Friday,STYLE,JJ,STYLE,KELLY,1,199.8,Saturday,afternoon,0,1,710,15,13,2,4,3,3,0,13
736,,Tuesday,STYLE,JJ,STYLE,JJ,0,0,Friday,,0,0,710,16,14,2,4,4,3,1,4
737,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
738,afternoon,Sunday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,morning,0,0,82,1,1,0,0,0,0,0,47
739,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,0,40
740,,Friday,COLOR,JJ,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,0,40
741,,Friday,STYLE,JJ,STYLE,JJ,1,111.4,Sunday,afternoon,0,1,134,2,2,0,1,0,0,1,40
742,afternoon,Sunday,STYLE,BECKY,STYLE,JJ,1,0,Friday,,1,0,304,5,3,2,1,2,1,0,2
743,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
744,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
745,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
746,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
747,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40,Thursday,morning,0,0,40,1,1,0,0,0,0,0,121
748,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
749,evening,Friday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
750,evening,Friday,MISC,KELLY,MISC,KELLY,1,0,Friday,evening,0,0,0,1,0,0,0,0,0,0,28
751,,Friday,MISC,KELLY,MISC,KELLY,1,0,Friday,evening,0,0,0,2,0,0,0,0,0,0,21
752,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
753,,Friday,COLOR,TANYA,STYLE,BECKY,1,60,Sunday,afternoon,0,0,60,1,1,0,0,0,0,1,54
754,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
755,morning,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
756,morning,Tuesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
757,afternoon,Saturday,MISC,SINEAD,COLOR,KELLY,2,100,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25
758,afternoon,Saturday,STYLE,SINEAD,COLOR,KELLY,2,100,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25
759,afternoon,Saturday,COLOR,JOANNE,COLOR,KELLY,2,100,Tuesday,morning,0,1,100,2,1,1,2,0,0,0,25
760,evening,Thursday,STYLE,SINEAD,COLOR,JOANNE,3,125,Saturday,afternoon,0,1,225,5,2,2,5,0,0,0,26
761,evening,Thursday,COLOR,JOANNE,COLOR,JOANNE,3,125,Saturday,afternoon,0,1,225,5,2,2,5,0,0,0,26
762,,Saturday,MISC,JOANNE,COLOR,JOANNE,2,125,Thursday,evening,0,1,350,7,3,3,7,0,0,0,2
763,morning,Saturday,STYLE,BECKY,MISC,JOANNE,0,0,Saturday,,0,0,350,8,3,3,7,1,0,0,28
764,morning,Saturday,COLOR,JOANNE,MISC,JOANNE,0,0,Saturday,,0,0,350,8,3,3,7,1,0,0,28
765,morning,Saturday,STYLE,BECKY,COLOR,JOANNE,2,120,Saturday,morning,0,1,470,10,4,4,9,1,0,0,28
766,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,120,Saturday,morning,0,1,470,10,4,4,9,1,0,0,28
767,morning,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
768,,Wednesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
769,,Wednesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
770,,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
771,,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
772,,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
773,,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
774,evening,Thursday,MISC,JJ,STYLE,JJ,1,0,Wednesday,,1,0,0,7,5,2,0,6,7,0,1
775,,Thursday,STYLE,JJ,STYLE,JJ,1,0,Wednesday,,1,0,0,7,5,2,0,6,7,0,1
776,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
777,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
778,evening,Friday,STYLE,JJ,STYLE,JJ,1,82,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,43
779,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,102,Friday,evening,0,0,184,2,2,0,0,0,0,0,40
780,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
781,evening,Thursday,STYLE,JJ,STYLE,JJ,1,82,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,98
782,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
783,morning,Saturday,MISC,JJ,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,37
784,morning,Saturday,STYLE,HOUSE,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,37
785,afternoon,Saturday,STYLE,JJ,STYLE,HOUSE,2,260,Saturday,morning,0,0,342,3,2,0,1,0,0,0,28
786,morning,Thursday,STYLE,JJ,STYLE,JJ,1,102,Saturday,afternoon,0,0,444,4,3,0,1,0,0,0,40
787,,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
788,,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
789,,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
790,,Wednesday,STYLE,JJ,STYLE,KELLY,0,0,Thursday,,1,0,0,1,1,0,0,1,1,1,6
791,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
792,afternoon,Thursday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
793,evening,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
794,evening,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,35,Thursday,evening,0,0,35,1,1,0,0,0,0,0,40
795,,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,55,Tuesday,evening,0,0,90,2,2,0,0,0,0,0,2
796,evening,Tuesday,STYLE,BECKY,STYLE,SINEAD,0,0,Thursday,,0,0,90,3,3,0,0,1,0,0,33
797,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
798,evening,Thursday,COLOR,JOANNE,STYLE,SINEAD,1,70,Saturday,afternoon,0,0,70,1,1,0,0,0,0,0,47
799,evening,Wednesday,STYLE,SINEAD,COLOR,JOANNE,1,160,Thursday,evening,0,0,230,2,1,1,0,0,0,0,6
800,evening,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,90,Wednesday,evening,0,0,320,3,2,1,0,0,0,0,48
801,afternoon,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
802,evening,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
803,evening,Thursday,STYLE,BECKY,STYLE,SINEAD,1,35,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,100
804,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
805,afternoon,Friday,STYLE,KELLY,STYLE,KELLY,1,339,Saturday,morning,0,1,45,1,1,0,1,0,0,0,69
806,morning,Friday,COLOR,KELLY,STYLE,KELLY,1,339,Saturday,morning,0,1,45,1,1,0,1,0,0,0,69
807,,Friday,MISC,KELLY,STYLE,KELLY,1,339,Saturday,morning,0,1,45,1,1,0,1,0,0,1,69
808,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
809,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
810,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
811,afternoon,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
812,afternoon,Wednesday,MISC,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
813,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
814,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
815,afternoon,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
816,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,242,Thursday,afternoon,0,1,242,2,1,1,2,0,0,0,50
817,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,2,242,Thursday,afternoon,0,1,242,2,1,1,2,0,0,0,50
818,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
819,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
820,,Thursday,MISC,JOANNE,STYLE,JJ,1,82,Tuesday,morning,0,0,82,1,1,0,0,0,0,0,16
821,,Tuesday,MISC,JOANNE,MISC,JOANNE,0,0,Thursday,,0,0,82,2,1,0,0,1,0,1,54
822,morning,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
823,morning,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
824,morning,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
825,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60,Thursday,morning,0,0,60,1,1,0,0,0,0,0,40
826,,Wednesday,STYLE,TANYA,STYLE,BECKY,1,80,Tuesday,afternoon,0,0,140,2,2,0,0,0,0,0,50
827,morning,Thursday,STYLE,BECKY,STYLE,TANYA,0,0,Wednesday,,0,0,140,3,3,0,0,1,0,0,1
828,,Thursday,STYLE,BECKY,STYLE,TANYA,0,0,Wednesday,,0,0,140,3,3,0,0,1,0,0,1
829,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
830,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
831,morning,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
832,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55
833,,Tuesday,COLOR,JOANNE,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55
834,,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,108.31,Wednesday,morning,0,1,70,1,1,0,1,0,0,0,55
835,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
836,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
837,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
838,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,47
839,morning,Tuesday,COLOR,JJ,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,47
840,morning,Wednesday,STYLE,JJ,COLOR,JJ,2,172,Tuesday,morning,0,1,254,3,2,1,2,0,0,0,50
841,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
842,evening,Friday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
843,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
844,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
845,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
846,afternoon,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
847,morning,Wednesday,STYLE,JJ,COLOR,JOANNE,2,167,Tuesday,afternoon,0,1,167,2,1,1,2,0,0,0,64
848,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
849,morning,Friday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,afternoon,0,0,82,1,1,0,0,0,0,0,66
850,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
851,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,117.39,Friday,morning,0,1,82,1,1,0,1,0,0,0,12
852,morning,Friday,STYLE,JJ,STYLE,JJ,1,52,Wednesday,afternoon,0,0,134,2,2,0,1,0,0,0,23
853,,Friday,STYLE,JJ,STYLE,JJ,1,102,Friday,morning,0,0,236,3,3,0,1,0,0,0,7
854,morning,Saturday,STYLE,JJ,STYLE,JJ,0,0,Friday,,0,0,236,4,4,0,1,1,0,0,36
855,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
856,,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
857,,Tuesday,STYLE,BECKY,STYLE,BECKY,0,0,Sunday,,1,0,0,1,1,0,0,1,1,1,2
858,,Friday,STYLE,BECKY,STYLE,BECKY,0,0,Tuesday,,1,0,0,2,2,0,0,2,2,1,3
859,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0,Friday,,1,0,0,3,3,0,0,3,3,1,22
860,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0,Saturday,afternoon,1,0,0,4,4,0,0,3,4,1,17
861,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
862,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,30,Friday,morning,0,0,30,1,1,0,0,0,0,0,21
863,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,afternoon,0,0,80,2,2,0,0,0,0,0,28
864,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,morning,0,0,130,3,3,0,0,0,0,0,21
865,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,78.8,Friday,morning,0,1,180,4,4,0,1,0,0,0,14
866,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,morning,0,0,230,5,5,0,1,0,0,0,21
867,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
868,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
869,evening,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
870,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
871,,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
872,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,0,0,Tuesday,,1,0,0,1,1,0,0,1,1,0,7
873,morning,Friday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,afternoon,0,0,82,2,2,0,0,1,1,0,24
874,morning,Thursday,STYLE,JJ,STYLE,JJ,1,52,Friday,morning,0,0,134,3,3,0,0,1,1,0,34
875,morning,Friday,STYLE,JJ,STYLE,JJ,1,102,Thursday,morning,0,0,236,4,4,0,0,1,1,0,43
876,afternoon,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
877,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
878,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
879,afternoon,Friday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
880,afternoon,Saturday,STYLE,JJ,COLOR,JJ,2,82,Friday,afternoon,0,1,82,2,1,1,1,0,0,0,50
881,morning,Saturday,COLOR,JOANNE,COLOR,JJ,2,82,Friday,afternoon,0,1,82,2,1,1,1,0,0,0,50
882,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
883,afternoon,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
884,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
885,afternoon,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
886,afternoon,Saturday,STYLE,KELLY,COLOR,KELLY,2,180,Saturday,afternoon,0,1,155,2,1,1,2,0,0,0,35
887,afternoon,Saturday,COLOR,KELLY,COLOR,KELLY,2,180,Saturday,afternoon,0,1,155,2,1,1,2,0,0,0,35
888,afternoon,Saturday,MISC,KELLY,COLOR,KELLY,2,180,Saturday,afternoon,0,1,155,2,1,1,2,0,0,0,35
889,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
890,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
891,morning,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
892,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,82,Wednesday,morning,0,0,82,1,1,0,0,0,0,1,49
893,morning,Saturday,STYLE,JJ,STYLE,JJ,1,0,Wednesday,morning,1,0,82,2,2,0,0,0,1,0,31
894,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
895,,Tuesday,COLOR,JOANNE,STYLE,JJ,1,182.8,Tuesday,evening,0,1,82,1,1,0,1,0,0,0,63
896,evening,Friday,STYLE,JJ,COLOR,JOANNE,0,0,Tuesday,,0,0,82,2,1,1,1,1,0,0,10
897,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
898,evening,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
899,evening,Tuesday,STYLE,BECKY,COLOR,JOANNE,2,190,Tuesday,evening,0,1,190,2,1,1,2,0,0,0,63
900,evening,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,190,Tuesday,evening,0,1,190,2,1,1,2,0,0,0,63
901,afternoon,Wednesday,MISC,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
902,afternoon,Wednesday,STYLE,HOUSE,MISC,SINEAD,1,0,Wednesday,afternoon,0,0,0,1,0,0,0,0,0,0,7
903,,Thursday,STYLE,SINEAD,STYLE,HOUSE,1,250,Wednesday,afternoon,0,0,250,2,1,0,0,0,0,0,8
904,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,0,0,Thursday,,0,0,250,3,2,0,0,1,0,1,20
905,morning,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,300,4,3,0,0,1,1,1,6
906,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,0,Tuesday,morning,1,0,350,5,4,0,0,1,2,1,8
907,,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,400,6,5,0,0,1,3,0,6
908,evening,Thursday,STYLE,JJ,STYLE,BECKY,0,0,Tuesday,,0,0,400,7,6,0,0,2,3,0,2
909,evening,Thursday,COLOR,JOANNE,STYLE,BECKY,0,0,Tuesday,,0,0,400,7,6,0,0,2,3,0,2
910,morning,Thursday,STYLE,BECKY,COLOR,JOANNE,2,192,Thursday,evening,0,1,592,9,7,1,2,2,3,1,7
911,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,0,Thursday,morning,1,0,642,10,8,1,2,2,4,1,7
912,morning,Thursday,STYLE,HOUSE,STYLE,BECKY,1,0,Thursday,afternoon,1,0,692,11,9,1,2,2,5,0,7
913,,Tuesday,STYLE,BECKY,STYLE,HOUSE,1,250,Thursday,morning,0,0,942,12,10,1,2,2,5,0,5
914,,Tuesday,STYLE,BECKY,STYLE,BECKY,0,0,Tuesday,,0,0,942,13,11,1,2,3,5,0,7
915,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,0,0,Tuesday,,0,0,942,14,12,1,2,4,5,1,7
916,,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,992,15,13,1,2,4,6,0,7
917,,Tuesday,COLOR,JOANNE,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,992,15,13,1,2,4,6,0,7
918,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,992,15,13,1,2,4,6,1,7
919,,Wednesday,STYLE,KELLY,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,1092,18,15,2,2,6,7,0,1
920,,Wednesday,COLOR,JOANNE,STYLE,BECKY,1,0,Tuesday,afternoon,1,0,1092,18,15,2,2,6,7,0,1
921,,Thursday,STYLE,KELLY,COLOR,JOANNE,0,0,Wednesday,,0,0,1092,20,16,3,2,8,7,0,1
922,,Thursday,COLOR,JOANNE,COLOR,JOANNE,0,0,Wednesday,,0,0,1092,20,16,3,2,8,7,0,1
923,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
924,evening,Tuesday,STYLE,KELLY,STYLE,BECKY,1,60,Friday,evening,0,0,60,1,1,0,0,0,0,0,67
925,evening,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
926,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
927,evening,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
928,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
929,afternoon,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
930,afternoon,Saturday,STYLE,TANYA,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
931,afternoon,Wednesday,STYLE,KELLY,STYLE,TANYA,1,15,Saturday,afternoon,0,0,15,1,1,0,0,0,0,0,11
932,afternoon,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
933,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
934,,Friday,COLOR,JOANNE,STYLE,JJ,1,82,Wednesday,afternoon,0,0,82,1,1,0,0,0,0,1,58
935,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,0,0,Friday,,1,0,82,2,1,1,0,1,1,0,1
936,,Saturday,MISC,JOANNE,COLOR,JOANNE,0,0,Friday,,1,0,82,2,1,1,0,1,1,1,1
937,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
938,afternoon,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
939,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
940,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
941,evening,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
