,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
1601,1949,13,unstress,stress,stress,stress,unstress,stress,stress,unstress,stress,unstress,unstress,missing,"['Divert', 'strong', 'minds', 'to', 'the', 'course', 'of', 'altering', 'things;']",140,Shakespeare,0.433333333333,0.733333333333
1602,1950,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,unstress,missing,missing,"['Alas', 'why', 'fearing', 'of', 'Time', 'tyranny']",140,Shakespeare,-0.4,1.0
1603,1951,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Might', 'I', 'not', 'then', 'say', 'Now', 'I', 'love', 'you', 'best']",140,Shakespeare,0.75,0.45
1604,1952,10,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,missing,missing,"['When', 'I', 'was', 'certain', 'oer', 'incertainty']",140,Shakespeare,0.214285714286,0.571428571429
1605,1953,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Crowning', 'the', 'present', 'doubting', 'of', 'the', 'rest']",140,Shakespeare,0.0,0.0
1606,1954,10,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Love', 'is', 'a', 'babe', 'then', 'might', 'I', 'not', 'say', 'so']",140,Shakespeare,0.5,0.6
1607,1955,10,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['To', 'give', 'full', 'growth', 'to', 'that', 'which', 'still', 'doth', 'grow']",140,Shakespeare,0.35,0.55
1608,1959,9,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Let', 'me', 'not', 'to', 'the', 'marriage', 'of', 'true', 'minds']",140,Shakespeare,0.35,0.65
1609,1960,10,unstress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['Admit', 'impediments', 'Love', 'is', 'not', 'love']",141,Shakespeare,0.125,0.6
1610,1961,10,stress,stress,unstress,stress,unstress,unstress,stress,unstress,stress,missing,missing,missing,"['Which', 'alters', 'when', 'it', 'alteration', 'finds']",141,Shakespeare,0.0,0.0
1611,1962,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Or', 'bends', 'with', 'the', 'remover', 'to', 'remove']",141,Shakespeare,0.0,0.0
1612,1963,9,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['O', 'no', 'it', 'is', 'an', 'ever', 'fixed', 'mark']",141,Shakespeare,0.1,0.2
1613,1964,11,unstress,stress,stress,missing,missing,stress,unstress,stress,unstress,missing,missing,missing,"['That', 'looks', 'on', 'tempests', 'and', 'is', 'never', 'shaken;']",141,Shakespeare,0.0,0.0
1614,1965,12,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,unstress,stress,missing,"['It', 'is', 'the', 'star', 'to', 'every', 'wandering', 'bark']",141,Shakespeare,0.0,0.0
1615,1966,11,stress,stress,unstress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,"['Whose', 'worth', 'unknown', 'although', 'his', 'height', 'be', 'taken']",141,Shakespeare,0.1,0.35
1616,1967,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Love', 'not', 'Time', 'fool', 'though', 'rosy', 'lips', 'and', 'cheeks']",141,Shakespeare,0.5,0.6
1617,1968,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Within', 'his', 'bending', 'sickle', 'compass', 'come;']",141,Shakespeare,0.0,0.0
1618,1969,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Love', 'alters', 'not', 'with', 'his', 'brief', 'hours', 'and', 'weeks']",141,Shakespeare,0.25,0.466666666667
1619,1970,11,stress,stress,unstress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['But', 'bears', 'it', 'out', 'even', 'to', 'the', 'edge', 'of', 'doom']",141,Shakespeare,0.0,0.0
1620,1971,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['If', 'this', 'be', 'error', 'and', 'upon', 'me', 'provd']",141,Shakespeare,0.0,0.0
1621,1972,10,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['I', 'never', 'writ', 'nor', 'no', 'man', 'ever', 'lovd']",141,Shakespeare,0.0,0.0
1622,1976,10,unstress,stress,stress,stress,unstress,stress,stress,missing,missing,stress,missing,missing,"['Accuse', 'me', 'thus', 'that', 'I', 'have', 'scanted', 'all']",142,Shakespeare,0.0,0.0
1623,1977,10,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Wherein', 'I', 'should', 'your', 'great', 'deserts', 'repay']",142,Shakespeare,0.8,0.75
1624,1978,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Forgot', 'upon', 'your', 'dearest', 'love', 'to', 'call']",142,Shakespeare,0.5,0.6
1625,1979,11,missing,missing,missing,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Whereto', 'all', 'bonds', 'do', 'tie', 'me', 'day', 'by', 'day;']",142,Shakespeare,0.0,0.0
1626,1980,10,unstress,stress,stress,stress,unstress,stress,unstress,unstress,stress,stress,missing,missing,"['That', 'I', 'have', 'frequent', 'been', 'with', 'unknown', 'minds']",142,Shakespeare,0.0,0.45
1627,1981,11,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['And', 'given', 'to', 'time', 'your', 'own', 'dear', 'purchas', 'right;']",142,Shakespeare,0.442857142857,0.767857142857
1628,1982,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['That', 'I', 'have', 'hoisted', 'sail', 'to', 'all', 'the', 'winds']",142,Shakespeare,0.0,0.0
1629,1983,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Which', 'should', 'transport', 'me', 'farthest', 'from', 'your', 'sight']",142,Shakespeare,0.0,0.0
1630,1984,10,stress,stress,stress,missing,missing,missing,unstress,stress,unstress,stress,missing,missing,"['Book', 'both', 'my', 'wilfulness', 'and', 'errors', 'down']",142,Shakespeare,-0.155555555556,0.288888888889
1631,1985,11,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,missing,missing,"['And', 'on', 'just', 'proof', 'surmise', 'accumulate;']",142,Shakespeare,0.0,0.0
1632,1986,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Bring', 'me', 'within', 'the', 'level', 'of', 'your', 'frown']",142,Shakespeare,0.0,0.0
1633,1987,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['But', 'shoot', 'not', 'at', 'me', 'in', 'your', 'waken', 'hate;']",142,Shakespeare,-0.8,0.9
1634,1988,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Since', 'my', 'appeal', 'says', 'I', 'did', 'strive', 'to', 'prove']",143,Shakespeare,0.0,0.0
1635,1989,9,unstress,stress,unstress,unstress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['The', 'constancy', 'and', 'virtue', 'of', 'your', 'love']",143,Shakespeare,0.5,0.6
1636,1993,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,"['Like', 'as', 'to', 'make', 'our', 'appetite', 'more', 'keen']",143,Shakespeare,0.5,0.5
1637,1994,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['With', 'eager', 'compounds', 'we', 'our', 'palate', 'urge;']",143,Shakespeare,0.0,0.0
1638,1995,10,stress,stress,unstress,stress,stress,stress,unstress,unstress,unstress,stress,missing,missing,"['As', 'to', 'prevent', 'our', 'maladies', 'unseen']",143,Shakespeare,0.0,0.0
1639,1996,11,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,"['We', 'sicken', 'to', 'shun', 'sickness', 'when', 'we', 'purge;']",143,Shakespeare,0.0,0.0
1640,1997,12,stress,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,"['Even', 'so', 'being', 'full', 'of', 'your', 'neer', 'cloying', 'sweetness']",143,Shakespeare,0.35,0.55
1641,1998,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['To', 'bitter', 'sauces', 'did', 'I', 'frame', 'my', 'feeding;']",143,Shakespeare,-0.1,0.5
1642,1999,11,unstress,stress,unstress,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,"['And', 'sick', 'of', 'welfare', 'found', 'a', 'kind', 'of', 'meetness']",143,Shakespeare,-0.0571428571429,0.878571428571
1643,2000,10,unstress,stress,missing,missing,stress,stress,stress,stress,stress,missing,missing,missing,"['To', 'be', 'diseasd', 'ere', 'that', 'there', 'was', 'true', 'needing']",143,Shakespeare,0.35,0.65
1644,2001,11,stress,stress,unstress,unstress,unstress,stress,unstress,unstress,stress,unstress,missing,missing,"['Thus', 'policy', 'in', 'love', 'to', 'anticipate']",143,Shakespeare,0.5,0.6
1645,2002,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,missing,"['The', 'ills', 'that', 'were', 'not', 'grew', 'to', 'faults', 'assurd']",144,Shakespeare,0.0,0.0
1646,2003,10,unstress,stress,unstress,stress,unstress,unstress,unstress,stress,unstress,stress,missing,missing,"['And', 'brought', 'to', 'medicine', 'a', 'healthful', 'state']",144,Shakespeare,0.0,0.0
1647,2004,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Which', 'rank', 'of', 'goodness', 'would', 'by', 'ill', 'be', 'curd;']",144,Shakespeare,-0.65,0.95
1648,2005,9,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['But', 'thence', 'I', 'learn', 'and', 'find', 'the', 'lesson', 'true']",144,Shakespeare,0.35,0.65
1649,2006,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Drugs', 'poison', 'him', 'that', 'so', 'fell', 'sick', 'of', 'you']",144,Shakespeare,-0.714285714286,0.857142857143
1650,2010,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['What', 'potions', 'have', 'I', 'drunk', 'of', 'Siren', 'tears']",144,Shakespeare,-0.5,1.0
1651,2011,10,unstress,stress,unstress,missing,missing,stress,stress,stress,unstress,stress,missing,missing,"['Distill', 'from', 'limbecks', 'foul', 'as', 'hell', 'within']",144,Shakespeare,0.0,0.0
1652,2012,9,unstress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['Applying', 'fears', 'to', 'hopes', 'and', 'hopes', 'to', 'fears']",144,Shakespeare,0.0,0.0
1653,2013,10,stress,stress,unstress,stress,stress,stress,stress,unstress,stress,missing,missing,missing,"['Still', 'losing', 'when', 'I', 'saw', 'myself', 'to', 'win']",144,Shakespeare,0.8,0.4
1654,2014,10,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,"['What', 'wretched', 'errors', 'hath', 'my', 'heart', 'committed']",144,Shakespeare,0.0,0.0
1655,2015,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,unstress,missing,missing,"['Whilst', 'it', 'hath', 'thought', 'itself', 'so', 'blessed', 'never']",144,Shakespeare,0.0,0.0
1656,2016,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,"['How', 'have', 'mine', 'eyes', 'out', 'of', 'their', 'spheres', 'been', 'fitted']",145,Shakespeare,0.0,0.0
1657,2017,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['In', 'the', 'distraction', 'of', 'this', 'madding', 'fever']",145,Shakespeare,0.0,0.0
1658,2018,9,stress,stress,unstress,unstress,unstress,stress,stress,stress,stress,missing,missing,missing,"['O', 'benefit', 'of', 'ill', 'now', 'I', 'find', 'true']",145,Shakespeare,-0.075,0.825
1659,2019,11,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,"['That', 'better', 'is', 'by', 'evil', 'still', 'made', 'better;']",145,Shakespeare,0.0,0.666666666667
1660,2020,9,unstress,stress,stress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['And', 'ruin', 'love', 'when', 'it', 'is', 'built', 'anew']",145,Shakespeare,0.5,0.6
1661,2021,11,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,"['Grows', 'fairer', 'than', 'at', 'first', 'more', 'strong', 'far', 'greater']",145,Shakespeare,0.356666666667,0.613333333333
1662,2022,10,stress,stress,unstress,stress,missing,missing,unstress,stress,unstress,stress,missing,missing,"['So', 'I', 'return', 'rebuk', 'to', 'my', 'content']",145,Shakespeare,0.0,0.0
1663,2023,10,unstress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['And', 'gain', 'by', 'ill', 'thrice', 'more', 'than', 'I', 'have', 'spent']",145,Shakespeare,-0.0333333333333,0.533333333333
1664,2027,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['That', 'you', 'were', 'once', 'unkind', 'befriends', 'me', 'now']",145,Shakespeare,0.0,0.0
1665,2028,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'for', 'that', 'sorrow', 'which', 'I', 'then', 'did', 'feel']",145,Shakespeare,0.0,0.0
1666,2029,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Needs', 'must', 'I', 'under', 'my', 'transgression', 'bow']",145,Shakespeare,0.0,0.0
1667,2030,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Unless', 'my', 'nerves', 'were', 'brass', 'or', 'hammer', 'steel']",146,Shakespeare,0.0,0.0
1668,2031,11,unstress,stress,stress,stress,stress,stress,missing,missing,missing,stress,unstress,missing,"['For', 'if', 'you', 'were', 'by', 'my', 'unkindness', 'shaken']",146,Shakespeare,0.0,0.0
1669,2032,11,stress,stress,stress,stress,missing,stress,unstress,stress,unstress,missing,missing,missing,"['As', 'I', 'by', 'yours', 'youve', 'pass', 'a', 'hell', 'of', 'time;']",146,Shakespeare,0.0,0.0
1670,2033,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['And', 'I', 'a', 'tyrant', 'have', 'no', 'leisure', 'taken']",146,Shakespeare,0.0,0.0
1671,2034,10,unstress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['To', 'weigh', 'how', 'once', 'I', 'suffer', 'in', 'your', 'crime']",146,Shakespeare,0.0,0.0
1672,2035,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['O', 'that', 'our', 'night', 'of', 'woe', 'might', 'have', 'remember']",146,Shakespeare,0.0,0.0
1673,2036,9,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['My', 'deepest', 'sense', 'how', 'hard', 'true', 'sorrow', 'hits']",146,Shakespeare,0.0291666666667,0.595833333333
1674,2037,11,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,"['And', 'soon', 'to', 'you', 'as', 'you', 'to', 'me', 'then', 'tender']",146,Shakespeare,0.0,0.0
1675,2038,9,unstress,stress,unstress,stress,stress,stress,missing,missing,stress,missing,missing,missing,"['The', 'humble', 'salve', 'which', 'wounded', 'bosoms', 'fits']",146,Shakespeare,-0.2,0.4
1676,2039,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['But', 'that', 'your', 'trespass', 'now', 'becomes', 'a', 'fee;']",146,Shakespeare,0.0,0.0
1677,2040,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Mine', 'ransoms', 'yours', 'and', 'yours', 'must', 'ransom', 'me']",146,Shakespeare,0.0,0.0
1678,2044,12,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['Tis', 'better', 'to', 'be', 'vile', 'than', 'vile', 'esteemd']",147,Shakespeare,0.5,0.5
1679,2045,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['When', 'not', 'to', 'be', 'receives', 'reproach', 'of', 'being;']",147,Shakespeare,0.0,0.0
1680,2046,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['And', 'the', 'just', 'pleasure', 'lost', 'which', 'is', 'so', 'deem']",147,Shakespeare,0.0,0.0
1681,2047,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Not', 'by', 'our', 'feeling', 'but', 'by', 'others', 'seeing']",147,Shakespeare,0.0,0.0
1682,2048,11,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['For', 'why', 'should', 'others', 'false', 'adulterate', 'eyes']",147,Shakespeare,-0.4,0.6
1683,2049,10,stress,missing,missing,missing,missing,stress,stress,missing,missing,stress,missing,missing,"['Give', 'salutation', 'to', 'my', 'sportive', 'blood']",147,Shakespeare,0.0,0.0
1684,2050,10,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,stress,missing,missing,"['Or', 'on', 'my', 'frailties', 'why', 'are', 'frailer', 'spies']",147,Shakespeare,0.0,0.0
1685,2051,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Which', 'in', 'their', 'wills', 'count', 'bad', 'what', 'I', 'think', 'good']",147,Shakespeare,5.55111512313e-17,0.633333333333
1686,2052,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,"['No', 'I', 'am', 'that', 'I', 'am', 'and', 'they', 'that', 'level']",147,Shakespeare,0.0,0.0
1687,2053,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['At', 'my', 'abuses', 'reckon', 'up', 'their', 'own']",147,Shakespeare,0.6,1.0
1688,2054,11,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['I', 'may', 'be', 'straight', 'though', 'they', 'themselves', 'be', 'bevel;']",147,Shakespeare,0.2,0.4
1689,2055,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['By', 'their', 'rank', 'thoughts', 'my', 'deeds', 'must', 'not', 'be', 'shown;']",147,Shakespeare,-0.8,0.9
1690,2056,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Unless', 'this', 'general', 'evil', 'they', 'maintain']",147,Shakespeare,-0.475,0.75
1691,2057,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['All', 'men', 'are', 'bad', 'and', 'in', 'their', 'badness', 'reign']",147,Shakespeare,-0.5,0.433333333333
1692,2061,9,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,missing,missing,missing,"['Thy', 'gift', 'thy', 'tables', 'are', 'within', 'my', 'brain']",148,Shakespeare,0.0,0.0
1693,2062,10,stress,stress,unstress,unstress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,"['Full', 'character', 'with', 'lasting', 'memory']",148,Shakespeare,0.175,0.275
1694,2063,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Which', 'shall', 'above', 'that', 'idle', 'rank', 'remain']",148,Shakespeare,-0.4,0.5
1695,2064,12,unstress,stress,stress,missing,missing,stress,unstress,stress,unstress,stress,unstress,unstress,"['Beyond', 'all', 'date;', 'even', 'to', 'eternity']",148,Shakespeare,0.0,0.0
1696,2065,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['Or', 'at', 'the', 'least', 'so', 'long', 'as', 'brain', 'and', 'heart']",148,Shakespeare,-0.175,0.4
1697,2066,10,stress,stress,unstress,unstress,stress,stress,unstress,stress,missing,missing,missing,missing,"['Have', 'faculty', 'by', 'nature', 'to', 'subsist;']",148,Shakespeare,0.0,0.0
1698,2067,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Till', 'each', 'to', 'raz', 'oblivion', 'yield', 'his', 'part']",148,Shakespeare,0.0,0.0
1699,2068,9,unstress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,missing,"['Of', 'thee', 'thy', 'record', 'never', 'can', 'be', 'missd']",148,Shakespeare,0.0,0.0
1700,2069,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['That', 'poor', 'retention', 'could', 'not', 'so', 'much', 'hold']",148,Shakespeare,-0.1,0.4
1701,2070,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Nor', 'need', 'I', 'tallies', 'thy', 'dear', 'love', 'to', 'score;']",148,Shakespeare,0.5,0.6
1702,2071,11,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Therefore', 'to', 'give', 'them', 'from', 'me', 'was', 'I', 'bold']",148,Shakespeare,0.333333333333,0.666666666667
1703,2072,8,unstress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,missing,"['To', 'trust', 'those', 'tables', 'that', 'receive', 'thee', 'more']",149,Shakespeare,0.5,0.5
1704,2073,9,unstress,stress,unstress,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,"['To', 'keep', 'an', 'adjunct', 'to', 'remember', 'thee']",149,Shakespeare,0.0,0.0
1705,2074,10,unstress,stress,unstress,stress,missing,missing,missing,missing,unstress,stress,missing,missing,"['Were', 'to', 'import', 'forgetfulness', 'in', 'me']",149,Shakespeare,0.0,0.0
1706,2078,10,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['No', 'Time', 'thou', 'shalt', 'not', 'boast', 'that', 'I', 'do', 'change']",149,Shakespeare,0.0,0.0
1707,2079,10,stress,stress,unstress,unstress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Thy', 'pyramids', 'built', 'up', 'with', 'newer', 'might']",149,Shakespeare,0.0,0.0
1708,2080,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['To', 'me', 'are', 'nothing', 'novel', 'nothing', 'strange;']",149,Shakespeare,-0.05,0.15
1709,2081,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['They', 'are', 'but', 'dressings', 'of', 'a', 'former', 'sight']",149,Shakespeare,0.0,0.0
1710,2082,12,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,missing,"['Our', 'dates', 'are', 'brief', 'and', 'therefore', 'we', 'admire']",149,Shakespeare,0.0,0.333333333333
1711,2083,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['What', 'thou', 'dost', 'foist', 'upon', 'us', 'that', 'is', 'old;']",149,Shakespeare,0.1,0.2
1712,2084,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'rather', 'make', 'them', 'born', 'to', 'our', 'desire']",149,Shakespeare,0.0,0.0
1713,2085,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Than', 'think', 'that', 'we', 'before', 'have', 'heard', 'them', 'told']",149,Shakespeare,0.0,0.0
1714,2086,9,stress,stress,unstress,unstress,unstress,stress,stress,stress,missing,missing,missing,missing,"['Thy', 'registers', 'and', 'thee', 'I', 'both', 'defy']",150,Shakespeare,0.0,0.0
1715,2087,11,stress,stress,unstress,unstress,stress,stress,unstress,stress,stress,stress,stress,missing,"['Not', 'wondering', 'at', 'the', 'present', 'nor', 'the', 'past']",150,Shakespeare,-0.125,0.125
1716,2088,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['For', 'thy', 'records', 'and', 'what', 'we', 'see', 'doth', 'lie']",150,Shakespeare,0.0,0.0
1717,2089,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Made', 'more', 'or', 'less', 'by', 'thy', 'continual', 'haste']",150,Shakespeare,0.166666666667,0.283333333333
1718,2090,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['This', 'I', 'do', 'vow', 'and', 'this', 'shall', 'ever', 'be;']",150,Shakespeare,0.0,0.0
1719,2091,8,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,missing,missing,"['I', 'will', 'be', 'true', 'despite', 'thy', 'scythe', 'and', 'thee']",150,Shakespeare,0.35,0.65
1720,2095,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['If', 'my', 'dear', 'love', 'were', 'but', 'the', 'child', 'of', 'state']",150,Shakespeare,0.5,0.6
1721,2096,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['It', 'might', 'for', 'Fortune', 'bastard', 'be', 'unfatherd']",150,Shakespeare,0.0,0.0
1722,2097,10,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['As', 'subject', 'to', 'Time', 'love', 'or', 'to', 'Time', 'hate']",150,Shakespeare,-0.155555555556,0.611111111111
1723,2098,12,stress,unstress,stress,stress,unstress,stress,unstress,stress,stress,unstress,missing,missing,"['Weeds', 'among', 'weeds', 'or', 'flowers', 'with', 'flowers', 'gatherd']",150,Shakespeare,0.0,0.0
1724,2099,9,stress,stress,unstress,missing,stress,stress,missing,missing,missing,missing,missing,missing,"['No', 'it', 'was', 'builded', 'far', 'from', 'accident;']",150,Shakespeare,0.1,1.0
1725,2100,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['It', 'suffers', 'not', 'in', 'smiling', 'pomp', 'nor', 'falls']",151,Shakespeare,-0.6,0.7
1726,2101,9,stress,unstress,unstress,stress,unstress,missing,unstress,unstress,stress,missing,missing,missing,"['Under', 'the', 'blow', 'of', 'thralled', 'discontent']",151,Shakespeare,0.0,0.0
1727,2102,12,missing,missing,missing,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,"['Whereto', 'th', 'inviting', 'time', 'our', 'fashion', 'calls']",151,Shakespeare,0.0,0.0
1728,2103,10,unstress,stress,stress,stress,unstress,unstress,unstress,stress,unstress,unstress,missing,missing,"['It', 'fears', 'not', 'policy', 'that', 'heretic']",151,Shakespeare,0.0,0.0
1729,2104,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Which', 'works', 'on', 'leases', 'of', 'short', 'number', 'hours']",151,Shakespeare,0.0,0.3
1730,2105,11,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['But', 'all', 'alone', 'stands', 'hugely', 'politic']",151,Shakespeare,0.4,0.9
1731,2106,11,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,"['That', 'it', 'nor', 'grows', 'with', 'heat', 'nor', 'drowns', 'with', 'showers']",151,Shakespeare,0.0,0.0
1732,2107,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['To', 'this', 'I', 'witness', 'call', 'the', 'fools', 'of', 'time']",151,Shakespeare,0.0,0.0
1733,2108,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Which', 'die', 'for', 'goodness', 'who', 'have', 'lived', 'for', 'crime']",151,Shakespeare,0.0,0.0
1734,2112,11,missing,missing,missing,stress,stress,stress,stress,stress,stress,unstress,unstress,missing,"['Weret', 'aught', 'to', 'me', 'I', 'bore', 'the', 'canopy']",151,Shakespeare,0.0,0.0
1735,2113,10,unstress,stress,missing,missing,unstress,stress,unstress,missing,missing,missing,missing,missing,"['With', 'my', 'extern', 'the', 'outward', 'honouring']",151,Shakespeare,0.0,0.0
