,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
598,608,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['So', 'scared', 'he', 'sent', 'for', 'that', 'good', 'kind', 'of', 'cats']",44,Keat,0.65,0.75
599,609,10,stress,stress,unstress,stress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['Young', 'Daniel', 'who', 'did', 'straightway', 'pluck', 'the', 'beam']",44,Keat,0.1,0.4
600,610,11,unstress,stress,unstress,stress,unstress,stress,missing,stress,stress,stress,stress,missing,"['From', 'out', 'his', 'eye', 'and', 'said', '', 'I', 'do', 'not', 'deem']",44,Keat,0.0,0.0
601,611,11,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,"['Your', 'sceptre', 'worth', 'a', 'straw', 'your', 'cushions', 'old', 'door', 'mats']",44,Keat,0.2,0.15
602,612,11,unstress,stress,unstress,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,"['A', 'horrid', 'nightmare', 'similar', 'somewhat']",44,Keat,0.0,0.4
603,613,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Of', 'late', 'has', 'haunted', 'a', 'most', 'valiant', 'crew']",44,Keat,0.1,0.55
604,614,11,unstress,stress,unstress,unstress,missing,missing,missing,stress,stress,stress,missing,missing,"['Of', 'loggerheads', 'and', 'chapmen;', '', 'we', 'are', 'told']",44,Keat,0.0,0.0
605,615,9,unstress,stress,stress,unstress,stress,stress,unstress,stress,stress,missing,missing,missing,"['That', 'any', 'Daniel', 'though', 'he', 'be', 'a', 'sot']",44,Keat,0.0,0.0
606,616,9,unstress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['Can', 'make', 'their', 'lying', 'lips', 'turn', 'pale', 'of', 'hue']",45,Keat,-0.21,0.18
607,617,11,stress,stress,unstress,stress,missing,stress,unstress,stress,stress,stress,stress,missing,"['By', 'drawing', 'out', '', 'Ye', 'are', 'that', 'head', 'of', 'gold']",45,Keat,0.0,0.0
608,619,11,stress,unstress,unstress,missing,missing,missing,missing,stress,missing,missing,missing,missing,"['Glory', 'and', 'loveliness', 'have', 'passd', 'away;']",45,Keat,0.0,0.0
609,620,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['For', 'if', 'we', 'wander', 'out', 'in', 'early', 'morn']",45,Keat,0.1,0.3
610,621,9,stress,missing,unstress,stress,stress,stress,stress,missing,missing,missing,missing,missing,"['No', 'wreathed', 'incense', 'do', 'we', 'see', 'upborne']",45,Keat,0.0,0.0
611,622,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Into', 'the', 'east', 'to', 'meet', 'the', 'smiling', 'day']",45,Keat,0.0,0.0
612,623,10,stress,stress,unstress,stress,stress,missing,unstress,stress,unstress,stress,missing,missing,"['No', 'crowd', 'of', 'nymphs', 'soft', 'voicd', 'and', 'young', 'and', 'gay']",45,Keat,0.205555555556,0.444444444444
613,624,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['In', 'woven', 'baskets', 'bringing', 'ears', 'of', 'corn']",45,Keat,0.0,0.0
614,625,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Roses', 'and', 'pinks', 'and', 'violets', 'to', 'adorn']",45,Keat,0.0,0.0
615,626,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['The', 'shrine', 'of', 'Flora', 'in', 'her', 'early', 'May']",45,Keat,0.1,0.3
616,627,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['But', 'there', 'are', 'left', 'delights', 'as', 'high', 'as', 'these']",45,Keat,0.08,0.27
617,628,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,unstress,missing,missing,"['And', 'I', 'shall', 'ever', 'bless', 'my', 'destiny']",45,Keat,0.0,0.0
618,629,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['That', 'in', 'a', 'time', 'when', 'under', 'pleasant', 'trees']",45,Keat,0.733333333333,0.966666666667
619,630,9,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Pan', 'is', 'no', 'longer', 'sought', 'I', 'feel', 'a', 'free']",46,Keat,0.4,0.8
620,631,11,unstress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['A', 'leafy', 'luxury', 'seeing', 'I', 'could', 'please']",46,Keat,0.0,0.0
621,632,9,unstress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,missing,"['With', 'these', 'poor', 'offerings', 'a', 'man', 'like', 'thee']",46,Keat,-0.4,0.6
622,634,11,stress,unstress,unstress,stress,unstress,stress,stress,unstress,stress,unstress,missing,missing,"['Happy', 'is', 'England', 'I', 'could', 'be', 'content']",46,Keat,0.8,1.0
623,635,10,unstress,stress,stress,stress,unstress,missing,missing,stress,unstress,missing,missing,missing,"['To', 'see', 'no', 'other', 'verdure', 'than', 'its', 'own;']",46,Keat,0.33125,0.6875
624,636,9,unstress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['To', 'feel', 'no', 'other', 'breezes', 'than', 'are', 'blown']",46,Keat,0.0625,0.375
625,637,9,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Through', 'its', 'tall', 'woods', 'with', 'high', 'romances', 'blent']",46,Keat,0.16,0.54
626,638,11,stress,stress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,missing,"['Yet', 'do', 'I', 'sometimes', 'feel', 'a', 'languishment']",46,Keat,0.0,0.0
627,639,11,unstress,stress,unstress,stress,unstress,unstress,stress,stress,unstress,stress,missing,missing,"['For', 'skies', 'Italian', 'and', 'an', 'inward', 'groan']",46,Keat,0.0,0.0
628,640,10,unstress,stress,unstress,stress,unstress,missing,stress,stress,unstress,stress,missing,missing,"['To', 'sit', 'upon', 'an', 'Alp', 'as', 'on', 'a', 'throne']",46,Keat,0.0,0.0
629,641,10,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,stress,missing,missing,"['And', 'half', 'forget', 'what', 'world', 'or', 'worldling', 'meant']",46,Keat,-0.166666666667,0.166666666667
630,642,11,stress,unstress,unstress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,"['Happy', 'is', 'England', 'sweet', 'her', 'artless', 'daughters;']",46,Keat,0.575,0.825
631,643,11,unstress,stress,stress,stress,unstress,missing,missing,missing,missing,stress,stress,missing,"['Enough', 'their', 'simple', 'loveliness', 'for', 'me']",46,Keat,0.0,0.428571428571
632,644,11,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['Enough', 'their', 'whitest', 'arms', 'in', 'silence', 'clinging']",47,Keat,0.0,0.5
633,645,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Yet', 'do', 'I', 'often', 'warmly', 'burn', 'to', 'see']",47,Keat,0.6,0.6
634,646,11,stress,unstress,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,"['Beauties', 'of', 'deeper', 'glance', 'and', 'hear', 'their', 'singing']",47,Keat,0.0,0.0
635,647,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['And', 'float', 'with', 'them', 'about', 'the', 'summer', 'waters']",47,Keat,0.0,0.0
636,649,10,stress,stress,unstress,missing,stress,stress,stress,unstress,unstress,stress,missing,missing,"['How', 'many', 'bards', 'gild', 'the', 'lapses', 'of', 'time']",47,Keat,0.5,0.5
637,650,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['A', 'few', 'of', 'them', 'have', 'ever', 'been', 'the', 'food']",47,Keat,-0.2,0.1
638,651,10,unstress,stress,unstress,stress,unstress,missing,missing,stress,stress,missing,missing,missing,"['Of', 'my', 'delighted', 'fancyI', 'could', 'brood']",47,Keat,0.7,0.7
639,652,10,stress,unstress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Over', 'their', 'beauties', 'earthly', 'or', 'sublime']",47,Keat,0.0,0.0
640,653,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'often', 'when', 'I', 'sit', 'me', 'down', 'to', 'rhyme']",47,Keat,-0.155555555556,0.288888888889
641,654,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['These', 'will', 'in', 'throngs', 'before', 'my', 'mind', 'intrude']",47,Keat,0.0,0.0
642,655,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['But', 'no', 'confusion', 'no', 'disturbance', 'rude']",47,Keat,-0.3,0.6
643,656,10,stress,stress,missing,missing,missing,stress,unstress,stress,unstress,stress,missing,missing,"['Do', 'they', 'occasion;', 'tis', 'a', 'pleasing', 'chime']",47,Keat,0.0,0.0
644,657,12,stress,stress,missing,missing,missing,stress,unstress,stress,unstress,missing,missing,missing,"['So', 'the', 'unnumberd', 'sounds', 'that', 'evening', 'store;']",47,Keat,0.0,0.0
645,658,9,unstress,stress,unstress,missing,missing,missing,unstress,stress,stress,missing,missing,missing,"['The', 'songs', 'of', 'birdsthe', 'whispring', 'of', 'the', 'leaves']",48,Keat,0.0,0.0
646,659,9,unstress,stress,unstress,missing,missing,stress,stress,stress,stress,missing,missing,missing,"['The', 'voice', 'of', 'watersthe', 'great', 'bell', 'that', 'heaves']",48,Keat,0.8,0.75
647,660,10,unstress,stress,unstress,missing,missing,stress,unstress,stress,unstress,stress,missing,missing,"['With', 'solemn', 'soundand', 'thousand', 'others', 'more']",48,Keat,0.5,0.5
648,661,10,unstress,stress,unstress,stress,unstress,stress,unstress,unstress,missing,missing,missing,missing,"['That', 'distance', 'of', 'recognizance', 'bereaves']",48,Keat,0.0,0.0
649,662,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Make', 'pleasing', 'music', 'and', 'not', 'wild', 'uproar']",48,Keat,-0.05,0.4
650,664,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Bright', 'star', 'would', 'I', 'were', 'steadfast', 'as', 'thou', 'art']",48,Keat,0.55,0.8
651,665,10,stress,stress,stress,missing,missing,stress,unstress,stress,unstress,stress,missing,missing,"['Not', 'in', 'lone', 'splendour', 'hung', 'aloft', 'the', 'night']",48,Keat,0.0,0.0
652,666,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'watching', 'with', 'eternal', 'lids', 'apart']",48,Keat,0.0,0.0
653,667,10,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,"['Like', 'Natures', 'patient', 'sleepless', 'Eremite']",48,Keat,0.0,0.0
654,668,10,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,stress,missing,missing,"['The', 'moving', 'waters', 'at', 'their', 'priestlike', 'task']",48,Keat,0.0,0.0
655,669,10,unstress,stress,missing,missing,missing,stress,stress,stress,unstress,stress,missing,missing,"['Of', 'pure', 'ablution', 'round', 'earths', 'human', 'shores']",48,Keat,0.0047619047619,0.333333333333
656,670,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Or', 'gazing', 'on', 'the', 'new', 'soft', 'fallen', 'mask']",48,Keat,0.118181818182,0.402272727273
657,671,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Of', 'snow', 'upon', 'the', 'mountains', 'and', 'the', 'moors']",48,Keat,0.0,0.0
658,672,10,missing,missing,stress,stress,stress,missing,missing,missing,missing,missing,missing,missing,"['Noyet', 'still', 'steadfast', 'still', 'unchangeable']",49,Keat,0.4,0.8
659,673,11,missing,missing,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['Pillowd', 'upon', 'my', 'fair', 'loves', 'ripening', 'breast']",49,Keat,0.7,0.9
660,674,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'feel', 'for', 'ever', 'its', 'soft', 'fall', 'and', 'swell']",49,Keat,0.1,0.35
661,675,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Awake', 'for', 'ever', 'in', 'a', 'sweet', 'unrest']",49,Keat,0.35,0.65
662,676,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Still', 'still', 'to', 'hear', 'her', 'tender', 'taken', 'breath']",49,Keat,0.0,0.0
663,677,10,unstress,stress,stress,missing,missing,missing,stress,stress,unstress,stress,missing,missing,"['And', 'so', 'live', 'everor', 'else', 'swoon', 'to', 'death']",49,Keat,0.136363636364,0.5
664,679,8,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,missing,missing,"['Blue', 'Tis', 'the', 'life', 'of', 'heaventhe', 'domain']",49,Keat,0.0,0.1
665,680,9,unstress,missing,missing,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,"['Of', 'Cynthiathe', 'wide', 'palace', 'of', 'the', 'sun']",49,Keat,-0.1,0.4
666,681,10,unstress,stress,unstress,missing,missing,missing,unstress,stress,unstress,stress,missing,missing,"['The', 'tent', 'of', 'Hesperus', 'and', 'all', 'his', 'train']",49,Keat,0.0,0.0
667,682,10,unstress,missing,missing,missing,unstress,stress,stress,stress,unstress,stress,missing,missing,"['The', 'bosomer', 'of', 'clouds', 'gold', 'grey', 'and', 'dun']",49,Keat,-0.05,0.1
668,683,8,stress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,missing,missing,"['Blue', 'Tis', 'the', 'life', 'of', 'watersocean']",49,Keat,0.0,0.1
669,684,10,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,missing,missing,"['And', 'all', 'its', 'vassal', 'streams', 'pools', 'numberless']",49,Keat,0.0,0.0
670,685,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['May', 'rage', 'and', 'foam', 'and', 'fret', 'but', 'never', 'can']",49,Keat,0.0,0.0
671,686,10,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,missing,missing,"['Subside', 'if', 'not', 'to', 'dark', 'blue', 'nativeness']",50,Keat,-0.075,0.25
672,687,10,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,missing,missing,"['Blue', 'gentle', 'cousin', 'of', 'the', 'forest', 'green']",50,Keat,0.0,0.4
673,688,11,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['Married', 'to', 'green', 'in', 'all', 'the', 'sweetest', 'flowers']",50,Keat,0.025,0.275
674,689,7,unstress,stress,stress,stress,stress,unstress,missing,missing,missing,missing,missing,missing,"['Forget', 'me', 'blue', 'belland', 'that', 'queen']",50,Keat,0.0,0.1
675,690,11,unstress,stress,unstress,unstress,unstress,stress,unstress,stress,stress,stress,unstress,missing,"['Of', 'secrecy', 'the', 'violet', 'what', 'strange', 'powers']",50,Keat,-0.05,0.15
676,691,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['Hast', 'thou', 'as', 'a', 'mere', 'shadow', 'But', 'how', 'great']",50,Keat,0.15,0.625
677,692,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['When', 'in', 'an', 'Eye', 'thou', 'art', 'alive', 'with', 'fate']",50,Keat,0.1,0.4
678,694,10,stress,stress,unstress,stress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['Keen', 'fitful', 'gusts', 'are', 'whispring', 'here', 'and', 'there']",50,Keat,0.0,0.0
679,695,9,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,missing,missing,"['Among', 'the', 'bushes', 'half', 'leafless', 'and', 'dry;']",50,Keat,-0.116666666667,0.383333333333
680,696,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['The', 'stars', 'look', 'very', 'cold', 'about', 'the', 'sky']",50,Keat,-0.78,1.0
681,697,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'I', 'have', 'many', 'miles', 'on', 'foot', 'to', 'fare']",50,Keat,0.5,0.5
682,698,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Yet', 'feel', 'I', 'little', 'of', 'the', 'cool', 'bleak', 'air']",50,Keat,-0.279166666667,0.716666666667
683,699,10,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,missing,missing,"['Or', 'of', 'the', 'dead', 'leaves', 'rustling', 'drearily']",50,Keat,-0.2,0.4
684,700,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Or', 'of', 'those', 'silver', 'lamps', 'that', 'burn', 'on', 'high']",51,Keat,0.16,0.54
685,701,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Or', 'of', 'the', 'distance', 'from', 'homes', 'pleasant', 'lair']",51,Keat,0.733333333333,0.966666666667
686,702,10,unstress,stress,stress,missing,missing,stress,unstress,stress,unstress,unstress,missing,missing,"['For', 'I', 'am', 'brimfull', 'of', 'the', 'friendliness']",51,Keat,0.0,0.0
687,703,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['That', 'in', 'a', 'little', 'cottage', 'I', 'have', 'found;']",51,Keat,-0.1875,0.5
688,704,10,unstress,stress,missing,missing,missing,stress,unstress,unstress,unstress,stress,missing,missing,"['Of', 'fair', 'haird', 'Miltons', 'eloquent', 'distress']",51,Keat,0.7,0.9
689,705,10,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,"['And', 'all', 'his', 'love', 'for', 'gentle', 'Lycid', 'drownd;']",51,Keat,0.35,0.7
690,706,11,unstress,stress,unstress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,"['Of', 'lovely', 'Laura', 'in', 'her', 'light', 'green', 'dress']",51,Keat,0.233333333333,0.583333333333
691,707,9,unstress,stress,unstress,missing,missing,stress,unstress,unstress,missing,missing,missing,missing,"['And', 'faithful', 'Petrarch', 'gloriously', 'crownd']",51,Keat,0.0,0.0
692,709,9,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,missing,missing,missing,"['O', 'Solitude', 'if', 'I', 'must', 'with', 'thee', 'dwell']",51,Keat,0.0,0.0
693,710,9,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Let', 'it', 'not', 'be', 'among', 'the', 'jumbled', 'heap']",51,Keat,0.0,0.0
694,711,10,unstress,stress,unstress,missing,missing,stress,unstress,stress,unstress,stress,missing,missing,"['Of', 'murky', 'buildings;', 'climb', 'with', 'me', 'the', 'steep']",51,Keat,0.0,0.0
695,712,10,stress,unstress,missing,missing,missing,missing,missing,missing,unstress,stress,missing,missing,"['Natures', 'observatorywhence', 'the', 'dell']",51,Keat,0.0,0.0
696,713,11,unstress,stress,unstress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,"['Its', 'flowery', 'slopes', 'its', 'rivers', 'crystal', 'swell']",51,Keat,0.0,0.0
697,714,10,stress,stress,unstress,missing,stress,stress,stress,stress,unstress,stress,missing,missing,"['May', 'seem', 'a', 'span;', 'let', 'me', 'thy', 'vigils', 'keep']",52,Keat,0.0,0.0
698,715,10,missing,stress,missing,missing,missing,stress,unstress,missing,stress,stress,missing,missing,"['Mongst', 'boughs', 'pavilliond', 'where', 'the', 'deers', 'swift', 'leap']",52,Keat,0.0,0.0
699,716,9,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Startles', 'the', 'wild', 'bee', 'from', 'the', 'fox', 'glove', 'bell']",52,Keat,0.1,0.4
700,717,9,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['But', 'though', 'Ill', 'gladly', 'trace', 'these', 'scenes', 'with', 'thee']",52,Keat,0.0,1.0
701,718,11,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,unstress,stress,missing,"['Yet', 'the', 'sweet', 'converse', 'of', 'an', 'innocent', 'mind']",52,Keat,0.425,0.675
702,719,9,stress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,missing,missing,"['Whose', 'words', 'are', 'images', 'of', 'thoughts', 'refind']",52,Keat,0.0,0.0
703,720,11,unstress,stress,stress,missing,missing,missing,unstress,stress,stress,stress,unstress,missing,"['Is', 'my', 'souls', 'pleasure;', 'and', 'it', 'sure', 'must', 'be']",52,Keat,0.5,0.888888888889
704,721,10,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,"['Almost', 'the', 'highest', 'bliss', 'of', 'human', 'kind']",52,Keat,0.3,0.5
705,722,8,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,missing,"['When', 'to', 'thy', 'haunts', 'two', 'kindred', 'spirits', 'flee']",52,Keat,0.0,0.0
706,725,10,unstress,stress,stress,missing,missing,stress,unstress,stress,stress,missing,missing,missing,"['Of', 'late', 'two', 'dainties', 'were', 'before', 'me', 'placd']",52,Keat,-0.3,0.6
707,726,9,stress,stress,unstress,stress,stress,stress,stress,unstress,unstress,missing,missing,missing,"['Sweet', 'holy', 'pure', 'sacred', 'and', 'innocent']",52,Keat,0.354761904762,0.616666666667
708,727,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['From', 'the', 'ninth', 'sphere', 'to', 'me', 'benignly', 'sent']",52,Keat,0.0,0.0
709,728,11,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,unstress,stress,missing,"['That', 'Gods', 'might', 'know', 'my', 'own', 'particular', 'taste']",53,Keat,0.383333333333,0.666666666667
710,729,10,stress,stress,stress,stress,stress,missing,unstress,stress,unstress,stress,missing,missing,"['First', 'the', 'soft', 'Bag', 'pipe', 'mournd', 'with', 'zealous', 'haste']",53,Keat,0.175,0.341666666667
711,730,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['The', 'Stranger', 'next', 'with', 'head', 'on', 'bosom', 'bent']",53,Keat,0.0,0.0
712,731,11,missing,stress,unstress,unstress,stress,stress,missing,missing,stress,stress,stress,missing,"['Sighd;', 'rueful', 'again', 'the', 'piteous', 'Bag', 'pipe', 'went']",53,Keat,0.0,0.0
713,732,10,unstress,stress,unstress,stress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['Again', 'the', 'Stranger', 'sighings', 'fresh', 'did', 'waste']",53,Keat,0.05,0.25
714,733,10,stress,stress,stress,stress,missing,stress,stress,stress,unstress,stress,missing,missing,"['O', 'Bag', 'pipe', 'thou', 'didst', 'steal', 'my', 'heart', 'away']",53,Keat,0.0,0.0
715,734,10,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,stress,missing,missing,"['O', 'stranger', 'thou', 'my', 'nerves', 'from', 'Pipe', 'didst', 'charm']",53,Keat,0.0,0.0
716,735,10,stress,stress,stress,stress,missing,stress,unstress,stress,stress,stress,missing,missing,"['O', 'Bag', 'pipe', 'thou', 'didst', 're', 'assert', 'thy', 'sway']",53,Keat,0.0,0.0
717,736,10,unstress,stress,stress,stress,unstress,missing,stress,stress,unstress,stress,missing,missing,"['Again', 'thou', 'Stranger', 'gavst', 'me', 'fresh', 'alarm']",53,Keat,0.3,0.5
718,737,11,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['Alas', 'I', 'could', 'not', 'choose', 'Ah', 'my', 'poor', 'heart']",53,Keat,-0.4,0.8
719,738,10,stress,stress,stress,stress,unstress,stress,missing,missing,unstress,stress,missing,missing,"['Mum', 'chance', 'art', 'thou', 'with', 'both', 'obligd', 'to', 'part']",53,Keat,0.0,0.0
720,740,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Nature', 'withheld', 'Cassandra', 'in', 'the', 'skies']",53,Keat,0.0,0.0
721,741,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['For', 'more', 'adornment', 'a', 'full', 'thousand', 'years;']",53,Keat,0.425,0.525
722,742,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['She', 'took', 'their', 'cream', 'of', 'Beauty', 'fairest', 'dyes']",54,Keat,0.0,0.0
723,743,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['And', 'shaped', 'and', 'tinted', 'her', 'above', 'all', 'peers']",54,Keat,0.0,0.1
724,744,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,"['Meanwhile', 'Love', 'kept', 'her', 'dearly', 'with', 'his', 'wings']",54,Keat,0.5,0.6
725,746,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['With', 'such', 'a', 'richness', 'that', 'the', 'cloudy', 'Kings']",54,Keat,0.0,0.5
726,747,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Of', 'high', 'Olympus', 'uttered', 'slavish', 'sighs']",54,Keat,0.16,0.54
727,748,11,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,unstress,stress,missing,"['When', 'from', 'the', 'Heavens', 'I', 'saw', 'her', 'first', 'descend']",54,Keat,0.25,0.333333333333
728,749,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['My', 'heart', 'took', 'fire', 'and', 'only', 'burning', 'pains']",54,Keat,0.0,1.0
729,750,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['They', 'were', 'my', 'pleasures', 'they', 'my', 'Lifes', 'sad', 'end;']",54,Keat,-0.5,1.0
730,751,11,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Love', 'poured', 'her', 'beauty', 'into', 'my', 'warm', 'veins', '']",54,Keat,0.55,0.6
731,753,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Fame', 'like', 'a', 'wayward', 'girl', 'will', 'still', 'be', 'coy']",54,Keat,0.0,0.0
732,754,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'those', 'who', 'woo', 'her', 'with', 'too', 'slavish', 'knees']",54,Keat,0.0,0.0
733,755,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['But', 'makes', 'surrender', 'to', 'some', 'thoughtless', 'boy']",54,Keat,0.0,0.0
734,756,12,unstress,missing,missing,stress,stress,unstress,stress,stress,stress,stress,missing,missing,"['And', 'dotes', 'the', 'more', 'upon', 'a', 'heart', 'at', 'ease;']",55,Keat,0.5,0.5
735,757,10,stress,stress,unstress,missing,missing,missing,stress,stress,unstress,stress,missing,missing,"['She', 'is', 'a', 'Gipseywill', 'not', 'speak', 'to', 'those']",55,Keat,0.0,0.0
736,758,11,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Who', 'have', 'not', 'learnt', 'to', 'be', 'content', 'without', 'her;']",55,Keat,0.0,0.0
737,759,10,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,stress,missing,missing,"['A', 'Jilt', 'whose', 'ear', 'was', 'never', 'whisperd', 'close']",55,Keat,0.0,0.0
738,760,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Who', 'thinks', 'they', 'scandal', 'her', 'who', 'talk', 'about', 'her;']",55,Keat,0.0,0.0
