id,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
722,91,3,1200,1,1,40314.33,,9087.5,3104.0,7137.02,3104.0
723,9,3,1100,4,2,23766.34,,14477.5,5576.5,25670.4,5576.5
724,73,3,1300,6,1,18899.82,,18079.0,8905.0,13147.0,8905.0
725,30,3,1200,5,1,13941.62,,12482.5,5081.5,11448.4,5081.5
726,9,4,1300,4,2,52394.36,,17435.0,7850.0,29258.9,7850.0
727,91,4,1600,1,1,21339.37,,15231.5,7253.5,12558.8,7253.5
728,73,4,1600,6,1,27074.2,,29756.8,14385.1,16943.2,14385.1
729,30,4,800,5,1,31325.63,,13584.5,4709.5,9870.21,4709.5
730,9,5,1300,4,2,30632.71,,13780.0,5949.0,21586.2,5949.0
731,91,5,1000,1,1,16998.53,,21899.4,9574.76,16897.3,9574.76
732,73,5,900,6,1,17907.14,,24510.5,12447.9,19749.1,12447.9
733,9,6,1100,4,2,54550.78,,15739.5,3956.5,25630.5,3956.5
734,30,5,1350,5,1,9093.47,,10843.5,4143.0,9067.92,4143.0
735,91,6,1400,1,1,19262.1,,21581.7,8807.07,12709.0,8807.07
736,9,7,1100,4,2,53997.79,,25477.8,9941.8,43366.6,9941.8
737,73,6,1400,6,1,12466.67,,30756.8,13038.6,12607.2,13038.6
738,30,6,1350,5,1,13150.97,,13142.5,4945.0,13291.3,4945.0
739,91,7,2000,1,1,28492.04,,25566.4,9459.4,18158.0,9459.4
740,9,8,1900,4,2,22438.71,,24083.2,10189.0,41329.9,10189.0
741,73,7,1300,6,1,21683.25,,49901.8,22392.1,22819.7,22392.1
742,30,7,1200,5,1,65647.35,,25775.5,9699.0,20152.1,9699.0
743,9,9,1200,4,2,61899.62,,38386.5,15972.1,62361.9,15972.1
744,91,8,1300,1,1,10954.68,,38654.7,16421.4,16037.2,16421.4
745,73,8,1100,6,1,31997.43,,49524.5,20260.0,32944.6,20260.0
746,1,1,1200,1,1,,,,,,
747,38,1,1400,8,1,103462.37,,74755.5,39054.0,36655.9,39054.0
748,31,2,1150,4,1,4953.61,,3016.0,1111.5,6450.22,1111.5
749,36,1,1200,5,1,109936.04,,66740.5,32938.0,116220.0,32938.0
750,61,1,2000,7,1,6746.11,,11057.0,5064.5,5352.38,5064.5
751,42,1,900,5,2,4249.34,,6475.5,1523.5,6744.74,1523.5
752,94,1,3340,8,1,34147.57,,6084.5,4.5,4565.55,4.5
753,1,2,1200,1,1,9164.8,,8698.0,3215.5,14703.0,3215.5
754,38,2,1500,8,1,49643.64,,90070.5,51923.5,42028.4,51923.5
755,31,3,1350,4,1,1834.55,,2210.5,1003.0,4932.64,1003.0
756,66,1,1200,7,2,52410.53,,32856.5,13723.5,19716.8,13723.5
757,36,2,1200,5,1,181478.25,,71909.0,37966.0,97766.1,37966.0
758,61,2,1200,7,1,7077.94,,17482.5,7099.5,6566.63,7099.5
759,42,2,900,5,2,5747.75,,7019.5,2838.0,6476.53,2838.0
760,94,2,3340,8,1,37220.62,,6967.5,1538.5,8003.25,1538.5
761,26,1,1000,6,1,4714.26,,5259.5,1420.5,4969.78,1420.5
762,1,3,1600,1,1,5443.0,,6736.5,3210.0,15591.0,3210.0
763,38,3,1200,8,1,57336.62,,79017.5,42658.0,31290.3,42658.0
764,31,4,1650,4,1,1689.48,,2196.5,1012.0,3378.84,1012.0
765,66,2,1800,7,2,50299.26,,49778.5,24857.0,28817.4,24857.0
766,95,1,2100,5,2,9354.99,,4618.5,882.0,1665.6,882.0
767,36,3,2000,5,1,178875.49,,85993.0,43274.5,121860.0,43274.5
768,61,3,1200,7,1,3232.11,,16625.0,7197.0,10236.6,7197.0
769,42,3,1400,5,2,7289.46,,6721.0,2742.5,6874.54,2742.5
770,94,3,1500,8,1,31797.78,,15712.5,4138.5,16170.6,4138.5
771,26,2,1000,6,1,7092.39,,5938.0,2386.5,5880.59,2386.5
772,1,4,1600,1,1,5981.17,,6046.0,2298.0,11472.0,2298.0
773,38,4,2000,8,1,82277.28,,111276.0,59669.0,41877.4,59669.0
774,31,5,1150,4,1,8774.58,,4989.5,632.5,6623.84,632.5
775,66,3,1400,7,2,119674.3,,50753.0,10814.5,26663.8,10814.5
776,95,2,1200,5,2,4426.08,,10366.5,3254.5,4656.15,3254.5
777,36,4,2000,5,1,203178.36,,120138.0,57869.5,159180.0,57869.5
778,61,4,1000,7,1,12604.47,,21075.5,10070.0,11544.3,10070.0
779,42,4,1300,5,2,8054.3,,10502.5,2424.0,6541.18,2424.0
780,46,1,1600,4,1,,,,,,
781,94,4,1100,8,1,27736.74,,21790.0,7731.0,16217.5,7731.0
782,1,5,1600,1,1,15384.62,,6669.5,2962.0,12156.2,2962.0
783,38,5,1500,8,1,61491.78,,129087.0,70783.0,47574.9,70783.0
784,26,3,1400,6,1,7025.86,,5725.0,1841.5,5660.26,1841.5
785,31,6,1150,4,1,35004.13,,8457.5,2237.5,8807.07,2237.5
786,66,4,3200,7,2,115804.6,,72976.0,26913.5,42327.1,26913.5
787,95,3,1400,5,2,1343.37,,9290.3,3407.0,5395.26,3407.0
788,36,5,1400,5,1,167606.99,,107406.0,50010.5,153816.0,50010.5
789,61,5,1600,7,1,11014.28,,25584.5,11096.0,12306.4,11096.0
790,42,5,1400,5,2,9554.21,,8213.0,3564.5,7055.56,3564.5
791,46,2,1200,4,1,,,,,,
792,94,5,2100,8,1,19581.82,,22845.5,9611.0,17291.3,9611.0
793,26,4,1400,6,1,2570.34,,6990.5,2401.0,8700.97,2401.0
794,1,6,2100,1,1,20168.4,,7148.5,2756.0,13391.0,2756.0
795,38,6,1400,8,1,102485.69,,190744.0,90992.0,67988.3,90992.0
796,31,7,1650,4,1,34494.31,,3487.5,956.5,6850.68,956.5
797,19,1,1200,5,2,37276.0,,16825.0,3722.0,29624.2,3722.0
798,66,5,1400,7,2,69760.32,,86042.5,39701.0,48850.4,39701.0
799,95,4,1400,5,2,2628.54,,15440.5,5718.5,8260.8,5718.5
800,36,6,1400,5,1,133771.4,,114154.0,59590.0,174524.0,59590.0
801,61,6,1400,7,1,11601.68,,30998.0,14295.5,12581.1,14295.5
802,42,6,2200,5,2,3877.48,,10320.0,4277.0,10755.2,4277.0
803,46,3,1200,4,1,,,,,,
804,94,6,1500,8,1,45308.09,,40278.5,14816.3,33650.3,14816.3
805,26,5,1200,6,1,4062.1,,10638.0,3451.5,8497.21,3451.5
806,1,7,1400,1,1,16739.28,,12825.5,4315.0,18622.0,4315.0
807,38,7,1200,8,1,109706.74,,170684.0,78953.0,64668.8,78953.0
808,31,8,1350,4,1,9909.87,,8024.0,2100.0,8666.17,2100.0
809,19,2,1000,5,2,60594.27,,28605.0,9956.5,53401.8,9956.5
810,66,6,1500,7,2,111183.44,,87490.0,34258.5,44718.4,34258.5
811,95,5,1200,5,2,5627.32,,19278.5,6337.5,10307.8,6337.5
812,36,7,1400,5,1,276270.59,,177370.0,75947.5,207667.0,75947.5
813,61,7,1400,7,1,28537.4,,34396.5,14845.5,17410.0,14845.5
814,42,7,1200,5,2,12741.04,,17948.0,5406.5,14496.0,5406.5
815,46,4,1100,4,1,,,,,,
816,94,7,1200,8,1,33716.65,,27845.5,6882.6,22580.8,6882.6
817,26,6,1200,6,1,12692.17,,16910.5,5559.5,14428.7,5559.5
818,1,8,1400,1,1,26200.94,,12330.0,4380.0,19934.0,4380.0
819,38,8,1350,8,1,106410.92,,212018.0,85434.5,74437.7,85434.5
820,31,9,1000,4,1,18975.64,,10736.5,2126.5,8260.48,2126.5
821,19,3,1200,5,2,32096.99,,31277.0,9669.5,52502.5,9669.5
822,66,7,1200,7,2,125541.24,,78144.0,27641.0,36012.7,27641.0
823,95,6,1200,5,2,8111.35,,22688.5,6929.0,9847.8,6929.0
824,36,8,1100,5,1,327677.49,,216236.0,94015.1,272611.0,94015.1
826,61,8,1300,7,1,6261.68,,24760.0,11809.5,10178.2,11809.5
827,42,8,1400,5,2,23899.55,,18382.0,6628.5,12919.9,6628.5
828,46,5,1900,4,1,,,,,,
829,94,8,1500,8,1,56952.14,,38024.0,15203.8,29733.3,15203.8
830,26,7,1609,6,1,7943.99,,9548.5,3460.5,7890.09,3460.5
831,1,9,1200,1,1,15689.16,,12280.0,4603.5,22688.3,4603.5
832,38,9,1200,8,1,85981.89,,166145.0,73145.0,69776.4,73145.0
833,19,4,1400,5,2,33070.92,,16371.0,6194.5,40831.1,6194.5
834,66,8,1600,7,2,43680.23,,87983.0,38094.0,42660.9,38094.0
835,49,1,1050,5,2,3079.34,,6886.0,2253.0,6390.54,2253.0
836,36,9,1200,5,1,173149.37,,154196.0,68404.0,193566.0,68404.0
838,46,6,2000,4,1,,,,,,
839,94,9,1100,8,1,58335.13,,65284.0,25058.9,48449.4,25058.9
840,19,5,1650,5,2,52450.28,,40634.5,14873.5,65930.0,14873.5
841,49,2,1200,5,2,27369.0,,24766.5,5954.5,18190.8,5954.5
843,46,7,1200,4,1,,,,,,
844,19,6,1650,5,2,33716.67,,40589.0,16363.0,72601.0,16363.0
845,49,3,1300,5,2,21154.92,,15719.0,5323.0,14733.9,5323.0
847,19,7,1000,5,2,42991.53,,39350.5,13421.0,84142.1,13421.0
848,49,4,1050,5,2,7762.52,,14256.5,5055.5,12119.4,5055.5
850,19,8,2100,5,2,33939.23,,42758.5,16962.5,92011.3,16962.5
851,49,5,1625,5,2,1898.35,,7535.5,2939.0,7014.4,2939.0
853,49,6,1625,5,2,7216.94,,7421.0,1762.0,7532.9,1762.0
854,49,7,1200,5,2,13623.03,,11954.5,3655.0,12474.5,3655.0
855,40,1,1300,3,2,18881.68,,3317.0,725.5,2888.36,725.5
856,70,1,2920,5,1,15393.82,,17183.5,7301.5,7670.03,7301.5
857,64,1,1000,8,1,2687.54,,7355.5,3325.0,5074.88,3325.0
858,40,2,1400,3,2,24405.9,,7838.5,2588.5,6988.69,2588.5
859,32,1,3500,8,1,24652.23,,9586.5,2300.0,15711.4,2300.0
860,70,2,1700,5,1,15975.21,,16717.5,8151.5,10305.2,8151.5
861,96,1,2000,8,1,8142.95,,2217.0,416.0,1983.25,416.0
862,97,1,2000,3,1,13414.41,,5409.5,2703.5,10899.5,2703.5
863,64,2,1000,8,1,7281.41,,7186.0,3676.0,5232.92,3676.0
864,40,3,1200,3,2,27871.56,,8055.5,2522.5,7377.4,2522.5
865,32,2,3500,8,1,75332.76,,10816.5,4033.0,20235.5,4033.0
866,70,3,1100,5,1,29211.02,,23055.0,10137.0,10385.9,10137.0
867,96,2,1200,8,1,10575.19,,6596.0,1868.0,8786.86,1868.0
868,97,2,1400,3,1,18157.28,,8624.0,3615.0,17978.0,3615.0
869,64,3,1400,8,1,13575.7,,10633.5,3547.0,8682.85,3547.0
870,40,4,1200,3,2,30241.47,,12676.0,2297.5,10659.4,2297.5
871,32,3,1400,8,1,21794.57,,18200.0,8757.5,36704.3,8757.5
872,70,4,1100,5,1,31331.71,,26626.0,11335.5,11296.1,11335.5
873,96,3,1100,8,1,11085.78,,9277.0,3857.5,11736.8,3857.5
874,97,3,1400,3,1,4475.73,,7878.5,3532.5,14860.5,3532.5
875,64,4,1000,8,1,2243.23,,8452.5,4970.0,6276.77,4970.0
876,40,5,1000,3,2,50247.91,,14364.5,5575.5,14076.4,5575.5
877,32,4,1400,8,1,21973.48,,17349.0,7288.0,28759.7,7288.0
878,55,1,1100,10,3,14874.75,,3486.0,1793.0,11004.6,1793.0
879,70,5,1100,5,1,34611.74,,37763.6,16969.5,24976.7,16969.5
880,97,4,1590,3,1,11494.99,,8050.0,2844.0,13256.5,2844.0
881,96,4,1430,8,1,9251.97,,8020.5,3323.5,9688.61,3323.5
882,64,5,1200,8,1,9187.46,,13298.5,5109.0,6449.27,5109.0
883,57,1,1200,4,1,706.28,,1040.5,276.0,658.0,276.0
884,32,5,2200,8,1,29188.39,,19167.5,8462.0,30147.2,8462.0
885,40,6,1200,3,2,55448.06,,22060.0,5687.5,17704.8,5687.5
886,55,2,1300,10,3,17675.18,,10255.5,2622.0,18251.8,2622.0
887,97,5,1590,3,1,23235.57,,15385.5,5809.5,26451.9,5809.5
888,70,6,1100,5,1,12517.4,,26153.0,12725.5,9448.8,12725.5
889,96,5,2000,8,1,5005.58,,7229.5,3111.5,7200.8,3111.5
890,64,6,1200,8,1,3955.77,,8786.5,4014.5,7147.68,4014.5
891,32,6,1400,8,1,19412.68,,17688.0,10598.5,34969.6,10598.5
892,57,2,1200,4,1,656.69,,1207.0,161.0,593.5,161.0
893,40,7,1400,3,2,41972.52,,18491.5,5781.0,13548.7,5781.0
894,97,6,1100,3,1,9940.02,,13064.0,5760.0,21778.5,5760.0
895,55,3,2100,10,3,260.88,,1924.0,1034.0,5817.86,1034.0
896,70,7,1400,5,1,18221.71,,43942.7,20495.5,18379.0,20495.5
897,96,6,1100,8,1,7801.06,,7995.0,3326.0,8112.4,3326.0
898,32,7,1600,8,1,13932.19,,18770.5,9824.5,38838.1,9824.5
899,64,7,1600,8,1,8412.36,,14986.0,5722.5,10719.2,5722.5
900,57,3,1100,4,1,3756.88,,6715.0,909.0,4632.5,909.0
901,97,7,1400,3,1,7234.71,,10932.0,4485.0,20356.9,4485.0
902,40,8,1600,3,2,6797.15,,13142.5,5937.0,7118.58,5937.0
903,55,4,1200,10,3,171.36,,2381.5,1386.0,6632.29,1386.0
904,70,8,1600,5,1,23615.99,,45524.0,20658.0,21617.3,20658.0
905,32,8,1600,8,1,23704.94,,24048.5,12025.0,48893.2,12025.0
906,96,7,1430,8,1,8218.85,,8963.5,3588.0,8156.5,3588.0
907,64,8,1400,8,1,14146.07,,23425.0,8274.5,18060.1,8274.5
908,97,8,1200,3,1,9014.19,,14198.0,4962.5,23792.7,4962.5
909,57,4,1600,4,1,19494.32,,5004.5,699.0,4485.5,699.0
910,55,5,1200,10,3,4587.44,,9076.0,1948.0,18110.7,1948.0
911,57,5,1400,4,1,6735.04,,4974.0,946.5,4975.85,946.5
912,55,6,1400,10,3,12995.74,,19844.5,6531.0,38106.8,6531.0
913,55,7,1400,10,3,17637.47,,17572.0,6282.0,40380.3,6282.0
914,98,1,1600,3,1,9267.53,,10381.5,4985.0,8098.6,4985.0
915,22,1,1105,5,1,5539.51,,11302.5,4690.5,17896.2,4690.5
916,98,2,1100,3,1,788.75,,5953.0,2843.5,4665.79,2843.5
917,28,1,1200,7,1,11884.4,,12904.5,6255.5,7889.36,6255.5
918,22,2,1305,5,1,11449.75,,11548.5,6289.0,21224.9,6289.0
919,98,3,1100,3,1,1761.92,,8929.0,3430.5,5465.79,3430.5
920,28,2,1300,7,1,13156.4,,14689.0,7247.0,9903.5,7247.0
921,22,3,2005,5,1,15880.16,,10101.0,5211.5,17203.8,5211.5
922,98,4,1100,3,1,2933.95,,5286.0,2601.0,3196.16,2601.0
923,22,4,2005,5,1,14867.62,,13123.0,6450.5,23771.0,6450.5
924,28,3,1600,7,1,15231.02,,16389.0,8568.5,10714.9,8568.5
925,98,5,1100,3,1,260.79,,5696.5,3190.5,2500.21,3190.5
926,22,5,1205,5,1,19819.64,,15370.0,7736.0,26869.6,7736.0
927,28,4,1600,7,1,15086.37,,19828.5,9327.0,11137.7,9327.0
928,98,6,1100,3,1,3773.72,,11025.0,3303.5,7543.45,3303.5
929,22,6,1205,5,1,5756.33,,15793.5,7801.5,30348.4,7801.5
930,28,5,2100,7,1,8798.34,,20175.0,10287.0,16342.7,10287.0
931,22,7,1005,5,1,16724.58,,24994.0,10339.5,36908.5,10339.5
932,98,7,1300,3,1,3115.05,,14518.0,7074.0,9029.31,7074.0
933,28,6,1400,7,1,22140.34,,33187.0,13448.0,21217.7,13448.0
934,22,8,1105,5,1,34309.56,,13255.0,4804.0,26229.2,4804.0
935,98,8,1300,3,1,12964.94,,21040.5,7918.5,16748.0,7918.5
936,22,9,1405,5,1,26967.98,,24413.0,10840.5,46094.9,10840.5
937,28,7,1300,7,1,5798.75,,24854.5,12014.5,15773.8,12014.5
938,98,9,1300,3,1,23006.32,,29719.5,12681.0,22193.7,12681.0
939,63,2,900,8,1,21167.17,,12580.0,5184.5,6796.4,5184.5
940,32,1,1600,4,3,28768.31,,10672.0,5735.0,15580.6,5735.0
941,63,3,900,8,1,21625.14,,15585.5,5613.0,7750.88,5613.0
942,99,1,1000,6,1,13449.85,,6342.0,1804.0,5224.03,1804.0
943,32,2,2200,4,3,31640.0,,11575.0,6170.5,22553.4,6170.5
944,63,4,1150,8,1,1756.25,,9011.0,4504.0,6597.13,4504.0
945,99,2,1200,6,1,7899.22,,9123.0,3255.5,7774.62,3255.5
946,32,3,1100,4,3,46018.46,,17202.5,8426.0,28814.9,8426.0
947,63,5,1570,8,1,45071.39,,16720.9,7317.5,10895.3,7317.5
948,99,3,1400,6,1,26272.94,,10026.0,3403.5,9136.55,3403.5
949,32,4,1200,4,3,18370.62,,16008.0,7335.0,32620.4,7335.0
950,63,6,1570,8,1,16717.52,,23314.2,10322.0,16541.0,10322.0
951,32,5,1600,4,3,34748.31,,16668.0,9428.5,31428.9,9428.5
952,99,4,800,6,1,64542.69,,13351.0,3973.0,14073.3,3973.0
953,63,7,1350,8,1,12491.09,,20764.2,9233.0,14527.5,9233.0
954,32,6,1600,4,3,27476.45,,20796.5,10618.5,36870.5,10618.5
955,99,5,1100,6,1,38246.79,,11004.5,4310.5,14333.7,4310.5
956,63,8,900,8,1,34474.79,,28623.0,10984.3,17572.4,10984.3
957,32,7,1400,4,3,16185.59,,19810.0,10469.0,33093.9,10469.0
958,99,6,1400,6,1,21912.01,,15647.0,6104.0,12057.0,6104.0
959,32,8,1000,4,3,44635.82,,25557.0,11371.0,38494.9,11371.0
960,63,9,1150,8,1,6472.79,,27825.5,11987.3,13795.2,11987.3
961,99,7,2000,6,1,21981.25,,19313.5,6837.5,17307.1,6837.5
962,32,9,1200,4,3,42448.68,,26526.0,10902.0,38271.3,10902.0
963,63,10,1150,8,1,47064.44,,29644.5,10052.5,18589.7,10052.5
964,32,10,1200,4,3,49760.75,,35773.5,13676.5,44823.3,13676.5
965,42,1,1200,6,1,35565.31,,13552.0,5964.0,11340.4,5964.0
966,42,2,1200,6,1,71351.95,,18634.0,8193.5,18894.1,8193.5
967,15,1,1200,5,1,110730.05,,19673.0,6051.0,28495.3,6051.0
968,42,3,1800,6,1,35400.71,,15664.5,7271.5,16922.5,7271.5
969,15,2,1200,5,1,18320.1,,20485.5,10930.5,30320.6,10930.5
970,42,4,1200,6,1,29660.02,,15141.5,5851.5,12456.6,5851.5
971,15,3,1200,5,1,2217.18,,17125.5,10338.5,24350.2,10338.5
972,42,5,1200,6,1,31283.61,,28170.0,12297.5,26308.9,12297.5
973,15,4,1200,5,1,0.0,,12103.5,7542.0,17838.9,7542.0
974,19,1,1300,5,1,42083.71,,18888.5,5987.5,35099.9,5987.5
975,42,6,1200,6,1,38326.1,,22972.5,7287.0,23965.2,7287.0
976,15,5,1600,5,1,0.0,,12839.0,6700.5,17308.6,6700.5
977,19,2,1400,5,1,54050.49,,17702.5,7679.0,35076.7,7679.0
978,42,7,1200,6,1,40296.48,,35291.0,17185.5,34677.2,17185.5
979,15,6,1600,5,1,0.0,,13672.0,6874.5,19519.2,6874.5
980,19,3,1200,5,1,37548.73,,20478.0,8560.5,32119.5,8560.5
981,42,8,1400,6,1,39290.35,,37469.0,15596.5,30430.0,15596.5
982,15,7,1400,5,1,0.0,,10089.5,4748.5,13438.2,4748.5
983,19,4,1150,5,1,66013.82,,26519.5,5538.0,38179.3,5538.0
985,15,8,1400,5,1,0.0,,10565.5,5218.5,16983.1,5218.5
986,19,5,1400,5,1,44283.89,,34200.5,12815.0,46140.5,12815.0
987,19,6,1200,5,1,39436.17,,33328.0,13815.0,42755.1,13815.0
988,19,7,1200,5,1,33995.0,,32913.5,12568.5,47708.8,12568.5
989,19,8,1300,5,1,25126.27,,32761.0,12367.5,58064.1,12367.5
990,101,1,1200,2,2,39577.05,,10962.0,2331.0,4713.14,2331.0
991,89,1,1200,6,1,19428.75,,9525.0,3597.5,8137.72,3597.5
992,101,2,1200,2,2,40009.64,,15362.0,4807.0,8118.58,4807.0
993,51,1,1106,7,3,41540.06,,18534.0,10456.5,31871.5,10456.5
994,89,2,1300,6,1,11120.42,,5772.0,2633.0,6070.67,2633.0
995,102,1,950,7,2,29854.0,,14050.0,6431.0,10835.3,6431.0
996,72,1,1203,7,3,10838.76,,4985.0,1680.5,10187.5,1680.5
997,101,3,1600,2,2,24467.34,,11360.0,3758.5,9333.63,3758.5
998,51,2,1612,7,3,59583.41,,18366.5,9508.0,36801.7,9508.0
999,89,3,1200,6,1,44902.21,,12118.5,5239.5,10201.9,5239.5
1000,102,2,1300,7,2,32895.9,,13698.5,5635.0,12380.4,5635.0
1001,72,2,1203,7,3,17565.43,,4808.5,1864.0,12660.0,1864.0
1002,51,3,1412,7,3,12453.89,,16308.5,8639.0,25994.5,8639.0
1003,101,4,1000,2,2,21844.69,,17023.5,7490.5,8782.39,7490.5
1004,89,4,1200,6,1,30123.29,,13338.5,4570.5,16963.8,4570.5
1005,102,3,1600,7,2,36540.13,,16103.5,6619.0,11935.6,6619.0
1006,51,4,1729,7,3,13606.47,,16130.0,8950.5,29582.2,8950.5
1007,72,3,1303,7,3,18673.71,,7007.0,2136.0,12732.2,2136.0
1008,101,5,1200,2,2,24193.84,,18092.0,6291.5,7770.58,6291.5
1009,89,5,1400,6,1,21276.0,,13019.0,4162.5,12720.7,4162.5
1010,51,5,1729,7,3,83500.62,,28527.5,13087.5,42788.6,13087.5
1011,102,4,1400,7,2,6987.77,,15362.0,6888.0,10024.3,6888.0
1012,72,4,1403,7,3,13572.92,,9988.5,4067.5,24659.2,4067.5
1013,101,6,1100,2,2,16835.51,,23018.5,11741.0,12760.0,11741.0
1014,89,6,1050,6,1,33947.19,,15108.5,5204.0,15046.1,5204.0
1015,51,6,1512,7,3,14365.35,,18089.5,9283.0,31609.3,9283.0
1016,102,5,1200,7,2,35463.49,,23873.5,9281.5,21370.3,9281.5
1017,72,5,1000,7,3,24629.76,,15046.5,4941.5,28432.2,4941.5
1018,101,7,1100,2,2,73434.37,,31263.0,10811.5,19550.2,10811.5
1019,51,7,1412,7,3,27393.92,,20775.5,9437.5,35002.8,9437.5
1020,89,7,1050,6,1,22219.28,,22079.5,7269.0,16421.2,7269.0
1021,102,6,950,7,2,45646.4,,28230.0,12073.0,18689.2,12073.0
1022,72,6,1000,7,3,24037.89,,12160.0,5567.0,20941.2,5567.0
1023,51,8,1206,7,3,12506.78,,27567.5,13376.5,48452.9,13376.5
1024,101,8,1600,2,2,49127.15,,33112.5,14310.0,16239.3,14310.0
1025,89,8,1200,6,1,19187.95,,18900.0,6402.5,17098.6,6402.5
1026,102,7,1300,7,2,32795.14,,31981.0,14673.5,24115.4,14673.5
1027,72,7,2014,7,3,26424.01,,17847.5,7227.0,29154.1,7227.0
1028,72,8,2014,7,3,6879.94,,15961.0,6529.5,24447.8,6529.5
1029,72,9,1603,7,3,18747.34,,27177.0,9521.0,50536.6,9521.0
1030,16,1,2206,8,2,6816.77,,5308.0,1182.0,6074.92,1182.0
1031,60,1,1257,8,1,31681.0,,11615.5,5263.0,7335.8,5263.0
1032,16,2,1006,8,2,898.46,,3516.5,1922.5,3274.85,1922.5
1033,60,2,1312,8,1,16537.45,,13442.0,6814.5,8755.95,6814.5
1034,30,1,1350,6,1,11576.05,,7901.5,3011.0,8371.37,3011.0
1035,9,1,1300,4,3,18157.72,,16591.0,7210.0,35520.1,7210.0
1036,16,3,1006,8,2,2864.53,,3375.5,1973.0,2986.53,1973.0
1037,60,3,1007,8,1,22635.64,,11448.5,5310.5,5764.24,5310.5
1038,9,2,1300,4,3,2746.37,,6034.0,3305.5,10009.7,3305.5
1039,30,2,1350,6,1,26296.17,,10706.5,4188.0,10442.3,4188.0
1040,16,4,2206,8,2,2852.7,,4345.5,2031.5,3738.58,2031.5
1041,9,3,2200,4,3,40922.7,,8375.5,4021.5,12804.4,4021.5
1042,60,4,1614,8,1,20559.55,,24598.5,10196.5,19020.4,10196.5
1043,30,3,1025,6,1,12236.59,,14589.4,5612.12,10518.7,5612.12
1044,16,5,1406,8,2,8147.43,,5596.5,2478.0,4486.43,2478.0
1045,9,4,1100,4,3,25630.5,,13631.0,6131.5,25441.4,6131.5
1046,47,1,1435,11,4,5058.53,,12310.5,4930.04,12987.8,4930.04
1047,60,5,1312,8,1,12618.09,,15188.5,6764.5,9414.82,6764.5
1048,30,4,1100,6,1,13024.24,,11711.1,3315.15,8583.12,3315.15
1049,16,6,1606,8,2,2003.33,,6409.0,2828.0,5099.77,2828.0
1050,9,5,1200,4,3,26069.2,,19232.0,8300.0,30744.7,8300.0
1051,47,2,1100,11,4,14579.82,,6712.56,2169.0,8447.63,2169.0
1052,60,6,1614,8,1,20851.17,,26207.0,10104.0,24609.7,10104.0
1053,30,5,1100,6,1,4981.06,,12042.7,3040.58,7537.58,3040.58
1054,9,6,1900,4,3,30050.09,,23578.0,13231.0,42355.5,13231.0
1055,16,7,1006,8,2,766.63,,7067.5,3708.0,5764.06,3708.0
1056,47,3,1200,11,4,8752.34,,17749.7,4435.12,16458.1,4435.12
1057,60,7,2018,8,1,29848.41,,31125.0,12510.0,24191.1,12510.0
1058,9,7,1100,4,3,37338.28,,24917.0,10539.0,42891.1,10539.0
1059,30,6,1350,6,1,9831.9,,16577.6,4621.44,7536.52,4621.44
1060,16,8,1206,8,2,2961.74,,7999.0,4106.5,8004.63,4106.5
1061,47,4,1200,11,4,8159.4,,11092.0,4423.96,18156.0,4423.96
1062,9,8,1300,4,3,59670.9,,44337.0,16264.5,67459.4,16264.5
1063,60,8,1312,8,1,10697.89,,36699.0,14604.0,28472.0,14604.0
1064,30,7,1710,6,1,0.0,,3038.0,1407.5,1886.96,1407.5
1065,47,5,1435,11,4,8929.48,,26691.5,11458.3,28581.3,11458.3
1066,47,6,1600,11,4,10509.57,,25801.2,9196.53,28997.5,9196.53
1067,47,7,1800,11,4,16485.35,,24572.6,9611.81,31277.0,9611.81
1068,47,8,1800,11,4,9945.2,,31466.4,11615.8,36473.4,11615.8
1069,67,1,1200,1,1,92076.35,,87604.0,42132.5,40808.2,42132.5
1070,77,1,1400,8,2,116379.85,,63186.0,29204.0,101098.0,29204.0
1071,37,1,2200,1,1,8254.85,,13250.5,1750.0,6861.72,1750.0
1072,42,1,1100,5,1,21581.36,,10930.5,4133.0,9440.01,4133.0
1073,67,2,1250,1,1,75948.33,,81522.5,43791.0,35672.3,43791.0
1074,26,1,1400,5,1,3596.12,,4225.5,1805.5,4298.81,1805.5
1075,14,1,1600,7,1,54663.0,,38171.0,19603.5,25461.4,19603.5
1076,77,2,1800,8,2,171571.92,,61024.5,13470.5,96937.0,13470.5
1077,37,2,1150,1,1,10295.59,,9647.0,2354.0,7866.71,2354.0
1078,41,1,1950,6,2,50594.45,,11495.5,183.0,9950.35,183.0
1079,42,2,1100,5,1,39361.33,,16566.5,4831.0,16124.5,4831.0
1080,67,3,1250,1,1,99033.67,,69702.5,26944.0,33447.2,26944.0
1081,26,2,1000,5,1,15407.58,,5208.0,1823.0,7473.54,1823.0
1082,14,2,2000,7,1,68046.9,,46528.5,23688.0,31295.8,23688.0
1083,103,1,2100,3,1,1830.06,,3972.5,1857.0,3474.77,1857.0
1084,77,3,2000,8,2,162552.51,,74394.5,32579.5,117290.0,32579.5
1085,37,3,1250,1,1,3426.8,,12509.0,2775.5,5248.43,2775.5
1086,41,2,2400,6,2,46271.65,,19449.0,3838.5,16995.6,3838.5
1087,42,3,900,5,1,30824.96,,11624.0,3252.5,9934.53,3252.5
1088,67,4,1900,1,1,89828.66,,128512.0,61951.0,54047.6,61951.0
